source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
SEO1998,770499,Other,SEO,190405,Meteorological hazards (e.g. cyclones and storms),objective,False,explicit_official_transitive,0.138,SEO1998->961002 (2008)->190405 (2020)
SEO1998,7705,URBAN AND INDUSTRIAL ENVIRONMENT,SEO,1899,Other environmental management,group,False,derived_empirical,0.125,"rolled up from 8 SEO1998 leaf-level mapping(s), 1 agreeing"
SEO1998,7705,URBAN AND INDUSTRIAL ENVIRONMENT,SEO,1801,"Air quality, atmosphere and weather",group,False,derived_empirical,0.125,"rolled up from 8 SEO1998 leaf-level mapping(s), 1 agreeing"
SEO1998,7705,URBAN AND INDUSTRIAL ENVIRONMENT,SEO,1806,Terrestrial systems and management,group,True,derived_empirical,0.75,"rolled up from 8 SEO1998 leaf-level mapping(s), 6 agreeing"
SEO1998,770501,Air Quality,SEO,180101,Air quality,objective,True,explicit_official_transitive,0.9,SEO1998->960106 (2008)->180101 (2020)
SEO1998,770502,Land and Water Management,SEO,180603,"Evaluation, allocation, and impacts of land use",objective,False,explicit_official_transitive,0.623,SEO1998->960911 (2008)->180603 (2020)
SEO1998,770502,Land and Water Management,SEO,180699,Terrestrial systems and management not elsewhere classified,objective,True,explicit_official_transitive,0.742,SEO1998->960912 (2008)->180699 (2020)
SEO1998,770503,Living Resources (Flora and Fauna),SEO,180606,Terrestrial biodiversity,objective,True,explicit_official_transitive,0.9,SEO1998->960812 (2008)->180606 (2020)
SEO1998,770504,Control of Pests and Exotic Species,SEO,180602,"Control of pests, diseases and exotic species in terrestrial environments",objective,True,explicit_official_transitive,0.9,SEO1998->960411 (2008)->180602 (2020)
SEO1998,770505,Integrated (Ecosystem) Assessment and Management,SEO,180601,Assessment and management of terrestrial ecosystems,objective,True,explicit_official_transitive,0.9,SEO1998->960511 (2008)->180601 (2020)
SEO1998,770506,Remnant Vegetation and Protected Conservation Areas,SEO,180604,Rehabilitation or conservation of terrestrial environments,objective,True,explicit_official_transitive,0.9,SEO1998->961310 (2008)->180604 (2020)
