code,level,label,parent_code
11641,topic,Insect and Pesticide Research,1109
11642,topic,Genomics and Rare Diseases,1311
11643,topic,Building materials and conservation,1904
11644,topic,Spam and Phishing Detection,1710
11645,topic,"Urban, Neighborhood, and Segregation Studies",3312
11646,topic,Nonlocal and gradient elasticity in micro/nano structures,2505
11647,topic,Workplace Violence and Bullying,3312
11648,topic,"Diaspora, migration, transnational identity",3317
11649,topic,Pharmaceutical industry and healthcare,3004
11650,topic,Skin and Cellular Biology Research,1307
11651,topic,Inhalation and Respiratory Drug Delivery,2740
11652,topic,Imbalanced Data Classification Techniques,1702
11653,topic,Financial Distress and Bankruptcy Prediction,1402
11654,topic,Advanced Mathematical Physics Problems,2610
11655,topic,HIV-related health complications and treatments,2711
11656,topic,Turtle Biology and Conservation,2309
11657,topic,Digital and Traditional Archives Management,1206
11658,topic,Esophageal and GI Pathology,2746
11659,topic,Advanced Image Fusion Techniques,2214
11660,topic,Blood groups and transfusion,2720
11661,topic,Copper Interconnects and Reliability,2504
11662,topic,Legal Cases and Commentary,2743
11663,topic,Viral Infectious Diseases and Gene Expression in Insects,1312
11664,topic,Fiber-reinforced polymer composites,2210
11665,topic,Animal Vocal Communication and Behavior,1309
11666,topic,Color Science and Applications,3107
11667,topic,Advanced Chemical Sensor Technologies,2204
11668,topic,interferon and immune responses,2403
11669,topic,Head and Neck Surgical Oncology,2746
11670,topic,Pressure Ulcer Prevention and Management,3609
11671,topic,Fuzzy and Soft Set Theory,1803
11672,topic,Recycling and utilization of industrial and municipal waste in materials production,2215
11673,topic,Advanced Topics in Algebra,2602
11674,topic,Sports Analytics and Performance,2002
11675,topic,Open Source Software Innovations,1706
11676,topic,Parental Involvement in Education,3304
11677,topic,Congenital heart defects research,1312
11678,topic,Healthcare Decision-Making and Restraints,3203
11679,topic,Craniofacial Disorders and Treatments,1311
11680,topic,Advanced Algebra and Geometry,2610
11681,topic,Nosocomial Infections in ICU,2706
11682,topic,Advanced Condensed Matter Physics,3104
11683,topic,Quantum and Classical Electrodynamics,3107
11684,topic,Vibrio bacteria research studies,1310
11685,topic,Zebrafish Biomedical Research Applications,1307
11686,topic,Dendrimers and Hyperbranched Polymers,2507
11687,topic,Teleoperation and Haptic Systems,2210
11688,topic,Microbial infections and disease research,2404
11689,topic,Adversarial Robustness in Machine Learning,1702
11690,topic,Advanced battery technologies research,2208
11691,topic,Forest Insect Ecology and Management,2303
11692,topic,Noise Effects and Management,3616
11693,topic,Cryptography and Residue Arithmetic,1710
11694,topic,Fluid Dynamics Simulations and Interactions,2206
11695,topic,South African History and Culture,3312
11696,topic,Conflict Management and Negotiation,3312
11697,topic,Numerical Methods and Algorithms,1703
11698,topic,Underwater Acoustics Research,1910
11699,topic,High-Velocity Impact and Material Behavior,2505
11700,topic,Hemodynamic Monitoring and Therapy,2746
11701,topic,Space Satellite Systems and Control,2202
11702,topic,Parasitic Diseases Research and Treatment,2725
11703,topic,"Rings, Modules, and Algebras",2602
11704,topic,Mobile Crowdsensing and Crowdsourcing,1706
11705,topic,Gambling Behavior and Treatments,3203
11706,topic,Forensic Entomology and Diptera Studies,1109
11707,topic,Gaze Tracking and Assistive Technology,1709
11708,topic,Photochromic and Fluorescence Chemistry,2505
11709,topic,Traditional Chinese Medicine Analysis,2707
11710,topic,Biomedical Text Mining and Ontologies,1312
11711,topic,COVID-19 Pandemic Impacts,2002
11712,topic,Intergenerational Family Dynamics and Caregiving,3312
11713,topic,Genital Health and Disease,2746
11714,topic,Multimodal Machine Learning Applications,1707
11715,topic,Education and Critical Thinking Development,3304
11716,topic,Random Matrices and Applications,2613
11717,topic,Postcolonial and Cultural Literary Studies,1208
11718,topic,Physical Education and Pedagogy,3612
11719,topic,Data Quality and Management,1803
11720,topic,Probability and Risk Models,1803
11721,topic,Blood properties and coagulation,2740
11722,topic,Patient Satisfaction in Healthcare,3600
11723,topic,Optical Coatings and Gratings,2508
11724,topic,Inflammatory Myopathies and Dermatomyositis,2713
11725,topic,Immunodeficiency and Autoimmune Disorders,2403
11726,topic,Organizational Management and Innovation,1407
11727,topic,Advanced Algebra and Logic,1703
11728,topic,Thyroid and Parathyroid Surgery,2746
11729,topic,Product Development and Customization,1405
11730,topic,Autoimmune Bullous Skin Diseases,2734
11731,topic,Global Health and Surgery,2739
11732,topic,Assisted Reproductive Technology and Twin Pregnancy,2735
11733,topic,X-ray Spectroscopy and Fluorescence Analysis,3108
11734,topic,Decision Support System Applications,1404
11735,topic,Peripheral Neuropathies and Disorders,2728
11736,topic,Histone Deacetylase Inhibitors Research,1312
11737,topic,Advanced Materials and Mechanics,2210
11738,topic,Ultrasound in Clinical Applications,2706
11739,topic,Microwave Imaging and Scattering Analysis,2204
11740,topic,Geochemistry and Elemental Analysis,1906
11741,topic,Flexible and Reconfigurable Manufacturing Systems,2209
11742,topic,Economic Theory and Policy,2000
11743,topic,Political Economy and Marxism,3312
11744,topic,Health Sciences Research and Education,3600
11745,topic,Potato Plant Research,1106
11746,topic,Inorganic and Organometallic Chemistry,1605
11747,topic,Metal-Catalyzed Oxygenation Mechanisms,1604
11748,topic,Organophosphorus compounds synthesis,1605
11749,topic,Iterative Learning Control Systems,2207
11750,topic,Phytoplasmas and Hemiptera pathogens,1110
11751,topic,Lattice Boltzmann Simulation Studies,2206
11752,topic,Cancer Treatment and Pharmacology,2730
11753,topic,Forest Management and Policy,2306
11754,topic,SARS-CoV-2 detection and testing,2725
11755,topic,Transboundary Water Resource Management,3312
11756,topic,Mentoring and Academic Development,3207
11757,topic,Seismic Waves and Analysis,1908
11758,topic,Organic and Molecular Conductors Research,2504
11759,topic,Occupational Therapy Practice and Research,3609
11760,topic,Plant responses to elevated CO2,1110
11761,topic,Resilience and Mental Health,3203
11762,topic,"Law, Economics, and Judicial Systems",2002
11763,topic,Intracerebral and Subarachnoid Hemorrhage Research,2728
11764,topic,Evolution and Genetic Dynamics,1311
11765,topic,Circular RNAs in diseases,1312
11766,topic,Iron-based superconductors research,2504
11767,topic,Poxvirus research and outbreaks,2406
11768,topic,Music Therapy and Health,3207
11769,topic,Copyright and Intellectual Property,1406
11770,topic,Fiscal Policy and Economic Growth,2002
11771,topic,Plant Pathogens and Resistance,1110
11772,topic,Genetics and Neurodevelopmental Disorders,1311
11773,topic,Healthcare Operations and Scheduling Optimization,3604
11774,topic,Adsorption and Cooling Systems,2210
11775,topic,COVID-19 diagnosis using AI,2741
11776,topic,Irish and British Studies,3312
11777,topic,Fixed Point Theorems Analysis,2608
11778,topic,Electrical and Bioimpedance Tomography,2208
11779,topic,Higher Education and Employability,3304
11780,topic,Rabies epidemiology and control,2406
11781,topic,Wastewater Treatment and Reuse,2311
11782,topic,Magnetic Properties of Alloys,2504
11783,topic,Turkey's Politics and Society,3320
11784,topic,CO2 Reduction Techniques and Catalysts,2105
11785,topic,Nausea and vomiting management,2746
11786,topic,Geomagnetism and Paleomagnetism Studies,1312
11787,topic,Oral and Maxillofacial Pathology,3504
11788,topic,Nonlinear Optical Materials Studies,2204
11789,topic,Land Rights and Reforms,1111
11790,topic,N-Heterocyclic Carbenes in Organic and Inorganic Chemistry,1605
11791,topic,Microbial Community Ecology and Physiology,2303
11792,topic,Pharmaceutical Economics and Policy,2002
11793,topic,"Recreation, Leisure, Wilderness Management",3207
11794,topic,Early Modern Spanish Literature,1208
11795,topic,Humor Studies and Applications,3207
11796,topic,Horticultural and Viticultural Research,1110
11797,topic,graph theory and CDMA systems,2208
11798,topic,Optimal Experimental Design Methods,1803
11799,topic,"Adhesion, Friction, and Surface Interactions",2211
11800,topic,User Authentication and Security Systems,1710
11801,topic,Reservoir Engineering and Simulation Methods,2212
11802,topic,Chemical Looping and Thermochemical Processes,2204
11803,topic,Superconducting and THz Device Technology,3103
11804,topic,Quantum many-body systems,3107
11805,topic,Agricultural economics and policies,3311
11806,topic,Service-Learning and Community Engagement,3304
11807,topic,Infrastructure Resilience and Vulnerability Analysis,2205
11808,topic,Superconducting Materials and Applications,2204
11809,topic,Advanced NMR Techniques and Applications,1607
11810,topic,Complex Systems and Decision Making,1803
11811,topic,Cutaneous lymphoproliferative disorders research,2708
11812,topic,Nasal Surgery and Airway Studies,2746
11813,topic,Library Collection Development and Digital Resources,1710
11814,topic,Advanced Manufacturing and Logistics Optimization,2209
11815,topic,Urological Disorders and Treatments,2748
11816,topic,Nursing Roles and Practices,3600
11817,topic,"Housing, Finance, and Neoliberalism",2003
11818,topic,Nicotinic Acetylcholine Receptors Study,1312
11819,topic,Data-Driven Disease Surveillance,2713
11820,topic,Learning Styles and Cognitive Differences,3204
11821,topic,Odor and Emission Control Technologies,1508
11822,topic,Analytic and geometric function theory,2608
11823,topic,Natural Resources and Economic Development,2000
11824,topic,Injury Epidemiology and Prevention,2739
11825,topic,Catalysis and Oxidation Reactions,1503
11826,topic,Ocular Infections and Treatments,2731
11827,topic,Polyomavirus and related diseases,2730
11828,topic,Corneal Surgery and Treatments,2741
11829,topic,Mathematical Biology Tumor Growth,2611
11830,topic,Point processes and geometric inequalities,2604
11831,topic,Chemical Synthesis and Reactions,1605
11832,topic,Doctoral Education Challenges and Solutions,3600
11833,topic,Spinal Dysraphism and Malformations,2739
11834,topic,Liver Diseases and Immunity,2721
11835,topic,Sustainability in Higher Education,3304
11836,topic,Bryophyte Studies and Records,1105
11837,topic,Iron and Steelmaking Processes,2210
11838,topic,"Crime, Illicit Activities, and Governance",3312
11839,topic,Hormonal Regulation and Hypertension,2712
11840,topic,Pain Management and Treatment,2703
11841,topic,Nuclear Structure and Function,1312
11842,topic,Ultrasound and Cavitation Phenomena,2505
11843,topic,Family Business Performance and Succession,1407
11844,topic,Lipid metabolism and biosynthesis,1303
11845,topic,Cancer therapeutics and mechanisms,1312
11846,topic,Cultural Heritage Management and Preservation,1204
11847,topic,Recycled Aggregate Concrete Performance,2215
11848,topic,Heme Oxygenase-1 and Carbon Monoxide,1312
11849,topic,Intellectual Capital and Performance Analysis,1408
11850,topic,Concrete Corrosion and Durability,2205
11851,topic,Electromagnetic Compatibility and Measurements,2208
11852,topic,Clay minerals and soil interactions,2502
11853,topic,Semiconductor materials and interfaces,3107
11854,topic,Laser-induced spectroscopy and plasma,2211
11855,topic,Gastrointestinal disorders and treatments,2746
11856,topic,Thermography and Photoacoustic Techniques,2211
11857,topic,Archaeological and Historical Studies,1204
11858,topic,Urban Development and Societal Issues,3322
11859,topic,Educator Training and Historical Pedagogy,3312
11860,topic,"HIV, Drug Use, Sexual Risk",2713
11861,topic,Thermal Regulation in Medicine,2706
11862,topic,"Agriculture, Land Use, Rural Development",1100
11863,topic,"Gender, Security, and Conflict",3318
11864,topic,Supply Chain Resilience and Risk Management,1408
11865,topic,Anorectal Disease Treatments and Outcomes,2746
11866,topic,Reconstructive Facial Surgery Techniques,2746
11867,topic,Traumatic Ocular and Foreign Body Injuries,2731
11868,topic,Cancer and Skin Lesions,2708
11869,topic,Per- and polyfluoroalkyl substances research,2304
11870,topic,Structural Analysis and Optimization,2205
11871,topic,Advanced Statistical Methods and Models,2613
11872,topic,Barrier Structure and Function Studies,2808
11873,topic,PAPR reduction in OFDM,2208
11874,topic,Structural Response to Dynamic Loads,2205
11875,topic,Statistics Education and Methodologies,2613
11876,topic,Legal Studies and Policies,3308
11877,topic,Iron oxide chemistry and applications,2105
11878,topic,Solid-state spectroscopy and crystallography,2505
11879,topic,Protist diversity and phylogeny,1312
11880,topic,Forest ecology and management,2309
11881,topic,Crystallization and Solubility Studies,2505
11882,topic,Plant biochemistry and biosynthesis,1312
11883,topic,Embodied and Extended Cognition,2805
11884,topic,Redox biology and oxidative stress,1312
11885,topic,MRI in cancer diagnosis,2741
11886,topic,Agricultural risk and resilience,1111
11887,topic,Quasicrystal Structures and Properties,2505
11888,topic,Gender Roles and Identity Studies,3318
11889,topic,Ginseng Biological Effects and Applications,1312
11890,topic,Scientific Measurement and Uncertainty Evaluation,1804
11891,topic,Big Data and Business Intelligence,1404
11892,topic,Kawasaki Disease and Coronary Complications,2746
11893,topic,German Literature and Culture Studies,1208
11894,topic,Radiology practices and education,2741
11895,topic,Social and Cultural Dynamics,3312
11896,topic,Opportunistic and Delay-Tolerant Networks,1705
11897,topic,Digital Holography and Microscopy,3107
11898,topic,Economics of Agriculture and Food Markets,2002
